name,url,rate,delivery,sale,price
سرير معدني -120سم-اسود,https://www.jumia.com.eg//ar/generic-metal-bed-120-cm-black-33887187.html,0 out of 5,جنيه 172.14,0%,"جنيه 5,600.00"
Arikaty Corner Bed L Shape 260*190*60 Cm,https://www.jumia.com.eg//ar/arikaty-corner-bed-l-shape-26019060-cm-22623497.html,0 out of 5,جنيه 172.14,17%,"جنيه 5,999.00"
Art House ترابيزه راما من ارت هاوس للاثاث,https://www.jumia.com.eg//ar/art-house-rama-coffee-table-by-art-house-furniture-37820277.html,0 out of 5,جنيه 172.14,26%,"جنيه 11,099.00"
Sedra Big Big Buff + Small Buff - 2 Pcs - Yellow,https://www.jumia.com.eg//ar/sedra-big-big-puff-small-puff-2-pcs-yellow-658078.html,5 out of 5,جنيه 52.44,0%,"جنيه 1,100.00"
Gaming Chair - Black/Red,https://www.jumia.com.eg//ar/generic-gaming-chair-blackred-27659485.html,0 out of 5,جنيه 52.44,12%,"جنيه 10,500.00"
سرير ماستر 180 سم,https://www.jumia.com.eg//ar/generic-upholstered-master-bed-made-of-beechwood-29214780.html,0 out of 5,جنيه 172.14,0%,"جنيه 14,000.00"
Rango Corner Bed - 260*190 Cm - Dark Blue + Free Puff - 40*40 Cm,https://www.jumia.com.eg//ar/rango-corner-bed-260190-cm-dark-blue-free-puff-4040-cm-17498122.html,0 out of 5,جنيه 172.14,8%,"جنيه 6,000.00"
Penguin  بين باج كرسي ووتر بروف - 95 * 80 - أصفر,https://www.jumia.com.eg//ar/penguin-chair-bean-bag-waterproof-95-80-yellow-40530129.html,0 out of 5,جنيه 52.44,0%,جنيه 649.00
Protable Mini Folding Chair Stool Outdoor Hiking Camping Fishing BBQ Picnic Seat CUI,https://www.jumia.com.eg//ar/generic-protable-mini-folding-chair-stool-outdoor-hiking-camping-fishing-bbq-picnic-seat-cui-15717495.html,0 out of 5,جنيه 486.08,20%,"جنيه 1,465.00"
Rango ركنة سرير-رانجو,https://www.jumia.com.eg//ar/rango-corner-bed-rango-22432094.html,2 out of 5,جنيه 172.14,8%,"جنيه 6,000.00"
OR Single Horn Horse Diamond Painting Mosaic Embroidery Cross Stitch Decoration colorful,https://www.jumia.com.eg//ar/generic-or-single-horn-horse-diamond-painting-mosaic-embroidery-cross-stitch-decoration-colorful-16399353.html,0 out of 5,جنيه 101.28,68%,جنيه 410.00
Marfy Touch وحدة تليفزيون مودرن - 180 * 50 * 40 سم - اوف وايت,https://www.jumia.com.eg//ar/marfy-touch-modern-t.v-unit-1805040-cm-off-white-16445985.html,0 out of 5,جنيه 172.14,30%,"جنيه 7,000.00"
Global مرتبة كريستالة - عرض 160 - إرتفاع 30 سم,https://www.jumia.com.eg//ar/global-crystala-mattress-width-160-height-30-cm-29272445.html,0 out of 5,جنيه 172.14,0%,"جنيه 5,500.00"
لوكر معدني 9 خليه ,https://www.jumia.com.eg//ar/generic-elegant-locker-9-metal-cell-light-brown-30688056.html,0 out of 5,جنيه 172.14,0%,"جنيه 3,988.00"
مكتب للمنزل تصميم مودرن 90*40 سم,https://www.jumia.com.eg//ar/generic-modern-home-office-desk-9040-39699076.html,0 out of 5,جنيه 52.44,0%,جنيه 860.00
TheWoodenArt طقم غرفة المعيشة زهرة 4 قطع,https://www.jumia.com.eg//ar/thewoodenart-flower-living-room-set-4-pcs-22991090.html,0 out of 5,جنيه 172.14,0%,"جنيه 32,500.00"
Marfy Touch ترابيزه جانبيه + 2 بوف - 80سم في 40سم - بني,https://www.jumia.com.eg//ar/marfy-touch-side-table-2-poufs-80cm-x-40m-brown-17414033.html,4 out of 5,جنيه 172.14,55%,"جنيه 6,900.00"
Anti-skid Bookends Shelf Holder Book Nature Wood Stand(Square),https://www.jumia.com.eg//ar/generic-anti-skid-bookends-shelf-holder-book-nature-wood-standsquare-13747223.html,4 out of 5,جنيه 177.87,32%,جنيه 499.00
Flamingo لارج بين باج فلامينجو,https://www.jumia.com.eg//ar/flamingo-large-waterproof-bean-bag-by-flamingo-pink-23416529.html,3.7 out of 5,جنيه 52.44,0%,جنيه 820.00
Big كنبة بريمو سرير من بيج - رمادي,https://www.jumia.com.eg//ar/big-brimo-sofa-bed-from-big-gray-22451655.html,0 out of 5,جنيه 172.14,13%,"جنيه 4,500.00"
El Helal W El Negma ديسك مكتب للاطفال بلاستيك من الهلال والنجمة - احمر في ابيض,https://www.jumia.com.eg//ar/el-helal-w-el-negma-childrens-desk-table-for-childern-red-27276853.html,0 out of 5,جنيه 10.83,0%,جنيه 650.00
كرسي من خورشيد بيج,https://www.jumia.com.eg//ar/generic-chair-from-khorshid-beige-28196059.html,0 out of 5,جنيه 10.83,0%,جنيه 999.00
كرسى بار فيبر,https://www.jumia.com.eg//ar/fiber-bar-chair-red-generic-mpg821003.html,3.7 out of 5,جنيه 52.44,3%,"جنيه 2,900.00"
Bean2GO كرسي بين باج لاكجري جلد من بين توجو - هافان ,https://www.jumia.com.eg//ar/bean2go-luxury-leather-beanbag-chair-by-bean2go-havan-23513410.html,0 out of 5,جنيه 52.44,0%,"جنيه 2,000.00"
Yashmak طقم3 ترابيزات  اللون بني  ,https://www.jumia.com.eg//ar/yashmak-carved-wooden-table-set-3-pcs-30407912.html,0 out of 5,جنيه 172.14,0%,"جنيه 4,640.00"
Gad Woods وحدة تخزين الكتب والاكسسوارات والديكور-ابيض,https://www.jumia.com.eg//ar/gad-woods-storage-unit-for-books-accessories-and-decoration-white-w8w-27361624.html,0 out of 5,جنيه 52.44,0%,"جنيه 1,999.00"
Homztown Kids Beanbag Purple,https://www.jumia.com.eg//ar/homztown-kids-beanbag-purple-23551090.html,0 out of 5,جنيه 52.44,49%,جنيه 750.00
بوكس رخام طبيعي,https://www.jumia.com.eg//ar/generic-marble-box-2510-cm-white-19912990.html,0 out of 5,جنيه 52.44,8%,جنيه 480.00
ركنة بيرلا USB,https://www.jumia.com.eg//ar/generic-perla-usb-cab-30758538.html,0 out of 5,جنيه 172.14,0%,"جنيه 19,800.00"
هوم جاليري طاولة مكتب معدن قوي أسود - أسود 160x60,https://www.jumia.com.eg//ar/generic-home-gallery-strong-black-metal-office-desk-black-160x60-27526543.html,0 out of 5,جنيه 52.44,17%,"جنيه 2,358.00"
2x Mouse Trap Mouse Finger Live Trap Rat Trap,https://www.jumia.com.eg//ar/generic-2x-mouse-trap-mouse-finger-live-trap-rat-trap-37616976.html,0 out of 5,جنيه 128.22,50%,جنيه 409.60
هوم جاليري رف حائط 100x20 بيج,https://www.jumia.com.eg//ar/generic-home-gallery-floating-shelf-100x20-beige-26929241.html,0 out of 5,جنيه 22.23,17%,جنيه 342.00
Ahda Deco Classic Floral Style Fold-able Tables Set - 4Pcs,https://www.jumia.com.eg//ar/ahda-deco-classic-floral-style-fold-able-tables-set-4pcs-20818669.html,0 out of 5,جنيه 172.14,0%,"جنيه 1,850.00"
Rango كنبة سرير - صحارة-120*210-جنزاري,https://www.jumia.com.eg//ar/rango-bed-sofa-teal-120210-cm-16034630.html,4 out of 5,جنيه 172.14,8%,"جنيه 6,000.00"
"1/12 Dollhouse Furniture Miniature Single Sofa Armchair,",https://www.jumia.com.eg//ar/generic-112-dollhouse-furniture-miniature-single-sofa-armchair-38086242.html,0 out of 5,جنيه 89.64,50%,جنيه 426.00
Sarcomisr كرسي طبي يدات متحركة و مسند للفقرات القطنية - احمر,https://www.jumia.com.eg//ar/sarcomisr-ergonomic-adjustable-office-chair-with-armrest-headrest-red-19021045.html,4.5 out of 5,جنيه 52.44,0%,"جنيه 2,970.00"
TheWoodenArt 100x100   ترابيزة وسط  مودرن مربعة  خشب طبيعي وقشرة أرو لون بني اوستر,https://www.jumia.com.eg//ar/thewoodenart-natural-wood-arrow-crust-modern-square-coffee-table-100x100cm-brown-20795335.html,0 out of 5,جنيه 172.14,0%,"جنيه 5,500.00"
Art House طقم ترابيزه متداخله مارينا ذهبي من ارت هاوس - 3 ترابيزة,https://www.jumia.com.eg//ar/art-house-marina-coffee-table-by-art-house-furniture-3-tables-36515534.html,0 out of 5,جنيه 172.14,28%,"جنيه 14,299.00"
Artistico وحده تلفزيون عاليه الجوده 120سم,https://www.jumia.com.eg//ar/artistico-high-quality-tv-unit-120-cm-22425150.html,0 out of 5,جنيه 172.14,30%,"جنيه 5,000.00"
باكم كرسي,https://www.jumia.com.eg//ar/generic-hydrolic-metal-wheelchair-silver-38754687.html,0 out of 5,جنيه 52.44,16%,جنيه 450.00
Sedra سدره سبورتى بوف وتر بروف,https://www.jumia.com.eg//ar/sedra-sedra-sporty-buff-woter-prof-40278032.html,0 out of 5,جنيه 52.44,0%,جنيه 620.00
Home Gallery TV Stand - White 140X 43 X38,https://www.jumia.com.eg//ar/generic-home-gallery-tv-stand-white-140x-43-x38-27487751.html,0 out of 5,جنيه 52.44,17%,"جنيه 2,598.00"
Rango Chair Bed - 95×120 cm - Black,https://www.jumia.com.eg//ar/chair-bed-95120-cm-black-rango-mpg888526.html,1 out of 5,جنيه 172.14,6%,"جنيه 2,700.00"
مرتبة مورا طبى ضمان  عشر سنين المقاس 100 ارتفاع 20,https://www.jumia.com.eg//ar/generic-medical-mattress-width-100-length-195-high-20-24394222.html,0 out of 5,جنيه 172.14,1%,"جنيه 3,000.00"
Wall Mounted Folding Desk  90 X 50 Cm Beige X GRAY,https://www.jumia.com.eg//ar/generic-wall-mounted-folding-desk-90-x-50-cm-beige-x-gray-27645424.html,0 out of 5,جنيه 52.44,17%,جنيه 900.00
El Helal W El Negma طاولة ترابيزة كارمن مدورة ابيض - 60 سم,https://www.jumia.com.eg//ar/el-helal-w-el-negma-carmen-round-table-60-cm-white-22899607.html,0 out of 5,جنيه 172.14,0%,جنيه 490.00
Tema Home  Studying Desk - 90x80x40 -  White,https://www.jumia.com.eg//ar/tema-home-studying-desk-90x80x40-white-38484256.html,0 out of 5,جنيه 172.14,37%,"جنيه 1,150.00"
Cake Decorating Sugarcraft Modelling Tool Kit (10pcs),https://www.jumia.com.eg//ar/generic-cake-decorating-sugarcraft-modelling-tool-kit-10pcs-31376380.html,0 out of 5,جنيه 232.73,48%,جنيه 312.76
ستائر التعتيم لغرفة النوم ستائر الغرفة المعزولة لغرفة المعيشة ، مجموعة من لوحتين (53 * 106 بوصة),https://www.jumia.com.eg//ar/generic-blackout-curtains-for-bedroom-grommet-insulated-room-23470655.html,0 out of 5,جنيه 655.17,50%,"جنيه 3,258.00"
Penguin   بين باج ريلاكس ووتر بروف - 109*60 - تركواز,https://www.jumia.com.eg//ar/penguin-relax-bean-bag-waterproof-10960-turquoise-40314682.html,0 out of 5,جنيه 52.44,0%,"جنيه 1,400.00"
Penguin Group بين باج كومفورت - قماش,https://www.jumia.com.eg//ar/penguin-group-comfort-bean-bag-cloth-7095-turquoise-22976305.html,0 out of 5,جنيه 52.44,13%,"جنيه 1,092.00"
Artistico وحده تلفزيون عاليه الجوده 120سم,https://www.jumia.com.eg//ar/artistico-high-quality-tv-unit-120-cm-22425155.html,0 out of 5,جنيه 172.14,20%,"جنيه 2,500.00"
Arikaty سرير 120×190--كاشمير,https://www.jumia.com.eg//ar/arikaty-new-bed-120-x-190cm-kashmir-22735534.html,0 out of 5,جنيه 172.14,17%,"جنيه 3,999.00"
كرسي شيزلونج رومانسي  45*160 سم,https://www.jumia.com.eg//ar/generic-romantic-chaise-longue-16045-cm-26707657.html,0 out of 5,جنيه 172.14,0%,"جنيه 3,000.00"
Gad Woods Modern White Floating TV Stand - White,https://www.jumia.com.eg//ar/gad-woods-modern-white-floating-tv-stand-white-37663223.html,0 out of 5,جنيه 52.44,53%,"جنيه 1,500.00"
Marvo CH-107 Scorpion Adjustable Gaming Chair - Black/Red,https://www.jumia.com.eg//ar/ch-107-scorpion-adjustable-gaming-chair-blackred-marvo-mpg754888.html,4 out of 5,جنيه 52.44,10%,"جنيه 10,500.00"
كرسي ماش منخفض هيدروليك متحرك علي عجل قماش ماش عالي الجوده,https://www.jumia.com.eg//ar/generic-low-hydraulic-movable-chair-on-wheels-mash-cloth-hi-quality-39494541.html,0 out of 5,جنيه 52.44,25%,"جنيه 3,400.00"
OR Home Color Drawing Painting Stencils Templates for Kids Imagination Improving Multi-color,https://www.jumia.com.eg//ar/generic-or-home-color-drawing-painting-stencils-templates-for-kids-imagination-improving-multi-color-16399763.html,0 out of 5,جنيه 61.32,72%,جنيه 86.00
At Home سريركابتونيه مودرن خشب 165*120*200 سم,https://www.jumia.com.eg//ar/at-home-stylish-modern-captain-bed-165120200cm-31976558.html,0 out of 5,جنيه 172.14,0%,"جنيه 5,635.00"
Modern Home TV Table - 100x30x45Cm - Black,https://www.jumia.com.eg//ar/modern-home-tv-table-100x30x45cm-black-16704342.html,3.5 out of 5,جنيه 172.14,33%,"جنيه 1,200.00"
Marfy Touch مكتبه تليفزيون 150*120*30 سم بني في اوف وايت,https://www.jumia.com.eg//ar/marfy-touch-modern-t.v-unit-15012030-cm-brownoff-white-16552559.html,0 out of 5,جنيه 52.44,36%,"جنيه 4,500.00"
Art House ترابيزه بوفات اكريليك من ارت هاوس للاثاث,https://www.jumia.com.eg//ar/art-house-bofat-acrylic-tea-table-sets-by-art-house-furniture-37820253.html,0 out of 5,جنيه 172.14,25%,"جنيه 17,000.00"
OR J005 Full Diamond DIY Square Painting Cross Stitch Embroidery Decor colorful,https://www.jumia.com.eg//ar/generic-or-j005-full-diamond-diy-square-painting-cross-stitch-embroidery-decor-colorful-16398226.html,0 out of 5,جنيه 115.71,68%,جنيه 527.00
مكتب خشب مودرن ارجل معدن,https://www.jumia.com.eg//ar/generic-minttm-wood-desk-with-metal-legs-40883883.html,0 out of 5,جنيه 52.44,24%,"جنيه 2,490.00"
Classic Black Red Blue Marker Pen Plastic Oily Waterproof Permanent,https://www.jumia.com.eg//ar/generic-classic-black-red-blue-marker-pen-plastic-oily-waterproof-permanent-19367777.html,0 out of 5,جنيه 16.75,76%,جنيه 66.00
Arikaty New Bed - 120 X 190cm - Gray,https://www.jumia.com.eg//ar/arikaty-new-bed-120-x-190cm-gray-22735023.html,0 out of 5,جنيه 172.14,17%,"جنيه 3,999.00"
General حامل و محرك الاثاث,https://www.jumia.com.eg//ar/general-furniture-lifter-and-mover-5-pieces-30863028.html,0 out of 5,جنيه 52.44,31%,جنيه 200.00
"Outdoor Aluminum Alloy Camping Folding Table Portable Mini Table Barbecue Coffee Table Super Light Camping Table,Silver",https://www.jumia.com.eg//ar/generic-outdoor-aluminum-alloy-camping-folding-table-portable-mini-table-barbecue-coffee-table-super-light-camping-tablesilver-31804293.html,0 out of 5,جنيه 281.54,49%,"جنيه 1,426.83"
كرسى وسلم مطبخ خشب زان,https://www.jumia.com.eg//ar/dahab-chair-and-ladder-beech-wood-kitchen-38580420.html,0 out of 5,جنيه 52.44,0%,"جنيه 1,900.00"
El Helal W El Negma ديسك مكتب بامبينو للاطفال بلاستيك  - موف,https://www.jumia.com.eg//ar/el-helal-w-el-negma-childrens-desk-table-bambino-purple-27276856.html,0 out of 5,جنيه 10.83,0%,جنيه 420.00
El Helal W El Negma كرسي بلاستيك هارت راتان متعدد الاستخدامات,https://www.jumia.com.eg//ar/el-helal-w-el-negma-plastic-heart-rattan-home-chair-multipurpose-40106650.html,0 out of 5,جنيه 52.44,0%,جنيه 199.00
Homztown Mega Chair,https://www.jumia.com.eg//ar/homztown-mega-chair-23551115.html,0 out of 5,جنيه 52.44,33%,"جنيه 2,400.00"
Computer Desk Table Grommet Cable Wire Hole Plastic Cover,https://www.jumia.com.eg//ar/generic-computer-desk-table-grommet-cable-wire-hole-plastic-cover-30947724.html,0 out of 5,جنيه 20.45,50%,جنيه 52.00
عجلات دوارة ذاتية اللصق عجلة أثاث صغيرة اتجاهية 4 قطع,https://www.jumia.com.eg//ar/generic-4-pcs-self-adhesive-swivel-casters-small-furniture-wheel-directional-29213361.html,0 out of 5,جنيه 52.44,10%,جنيه 45.00
Ariika مايتي بين باج,https://www.jumia.com.eg//ar/ariika-mighty-beanbag-23133754.html,0 out of 5,جنيه 52.44,15%,"جنيه 2,540.00"
2 PCS Heavy Duty T Hinge 316 Stainless Steel Marine Grade,https://www.jumia.com.eg//ar/generic-2-pcs-heavy-duty-t-hinge-316-stainless-steel-marine-grade-33591921.html,0 out of 5,جنيه 213.87,45%,جنيه 794.08
Rango كنبة سرير-بني-رانجو,https://www.jumia.com.eg//ar/rango-sofa-bed-brown-rango-22894341.html,2 out of 5,جنيه 172.14,13%,"جنيه 4,000.00"
Penguin بين باج كومفورت كتان تيمبو - 70*95 - بني,https://www.jumia.com.eg//ar/penguin-comfort-bean-bag-tempu-linen-7095-brown-38651625.html,0 out of 5,جنيه 52.44,13%,"جنيه 1,437.00"
سريرمعدني ,https://www.jumia.com.eg//ar/generic-metal-bed-33719369.html,0 out of 5,جنيه 172.14,0%,"جنيه 5,900.00"
مكتب قابل للطي على الحائط 60 × 40 سم أبيض,https://www.jumia.com.eg//ar/generic-wall-mounted-folding-desk-60-x-40-cm-white-26929421.html,0 out of 5,جنيه 52.44,17%,جنيه 540.00
Bean2GO 1 جراند بين باج+2 ستندارد بين باج من بين تو جو,https://www.jumia.com.eg//ar/bean2go-1-grand-beanbag-2-standard-beanbag-by-bean2go-29673415.html,0 out of 5,جنيه 52.44,0%,"جنيه 2,600.00"
Penguin  بوف اسطواني سطح كابتونية - كبير قطيفة 60 * 85 - بيج,https://www.jumia.com.eg//ar/penguin-capitone-round-plush-puff-large-plush-60-85-beige-38581486.html,0 out of 5,جنيه 52.44,13%,جنيه 803.00
مرتبة مورا الطبى ضمان  عشر سنين المقاس 180 ارتفاع 25,https://www.jumia.com.eg//ar/generic-medical-mattress-width-180-length-195-high-25-24394298.html,0 out of 5,جنيه 172.14,17%,"جنيه 5,300.00"
Ariika بيج باف باف بين باج,https://www.jumia.com.eg//ar/ariika-big-buff-buff-standard-beanbag-23133377.html,0 out of 5,جنيه 52.44,15%,"جنيه 1,650.00"
Rango كنبة سرير-120×190-رانجو,https://www.jumia.com.eg//ar/rango-sofa-bed-120190cm-rango-21326633.html,5 out of 5,جنيه 172.14,13%,"جنيه 4,000.00"
مرتبة مورا الطبى ضمان  عشر سنين المقاس 170 ارتفاع 25,https://www.jumia.com.eg//ar/generic-medical-mattress-width-170-length-195-high-25-24394279.html,0 out of 5,جنيه 172.14,14%,"جنيه 5,000.00"
Ht مقعد ناسور طبى ميموري فوم لآلام الناسور,https://www.jumia.com.eg//ar/ht-fistulas-memory-foam-seat-for-fistulas-30762107.html,0 out of 5,جنيه 52.44,10%,جنيه 465.00
